route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
A,B_SEPT21-TB06-Samedi-00,15244845,Porte Gouesnou,,0,,A_0_A0024_B0EEA2CA0B0B65C14C9466F33F0A3F02_PTPLZ_TA_PTGOU_TR_25,1,0
A,B_SEPT21-TB06-Samedi-00,15244846,Porte Gouesnou,,0,,A_0_A0024_B0EEA2CA0B0B65C14C9466F33F0A3F02_PTPLZ_TA_PTGOU_TR_25,1,0
A,B_SEPT21-TB06-Samedi-00,15244847,Porte Gouesnou,,0,,A_0_A0024_B0EEA2CA0B0B65C14C9466F33F0A3F02_PTPLZ_TA_PTGOU_TR_25,1,0
A,B_SEPT21-TB06-Samedi-00,15244848,Porte Gouesnou,,0,,A_0_A0024_B0EEA2CA0B0B65C14C9466F33F0A3F02_PTPLZ_TA_PTGOU_TR_25,1,0
A,B_SEPT21-TB06-Samedi-00,15244849,Porte Gouesnou,,0,,A_0_A0024_B0EEA2CA0B0B65C14C9466F33F0A3F02_PTPLZ_TA_PTGOU_TR_25,1,0
A,B_SEPT21-TB06-Samedi-00,15244850,Porte Gouesnou,,0,,A_0_A0024_B0EEA2CA0B0B65C14C9466F33F0A3F02_PTPLZ_TA_PTGOU_TR_25,1,0
A,B_SEPT21-TB06-Samedi-00,15244851,Porte Gouesnou,,0,,A_0_A0024_B0EEA2CA0B0B65C14C9466F33F0A3F02_PTPLZ_TA_PTGOU_TR_25,1,0
A,B_SEPT21-TB06-Samedi-00,15244852,Porte Gouesnou,,0,,A_0_A0024_B0EEA2CA0B0B65C14C9466F33F0A3F02_PTPLZ_TA_PTGOU_TR_25,1,0
A,B_SEPT21-TB06-Samedi-00,15244853,Porte Gouesnou,,0,,A_0_A0024_B0EEA2CA0B0B65C14C9466F33F0A3F02_PTPLZ_TA_PTGOU_TR_25,1,0
A,B_SEPT21-TB06-Samedi-00,15244854,Porte Gouesnou,,0,,A_0_A0024_B0EEA2CA0B0B65C14C9466F33F0A3F02_PTPLZ_TA_PTGOU_TR_25,1,0
A,B_SEPT21-TB06-Samedi-00,15244855,Porte Gouesnou,,0,,A_0_A0024_B0EEA2CA0B0B65C14C9466F33F0A3F02_PTPLZ_TA_PTGOU_TR_25,1,0
A,B_SEPT21-TB06-Samedi-00,15245024,Porte Gouesnou,,0,,A_0_A0024_B0EEA2CA0B0B65C14C9466F33F0A3F02_PTPLZ_TA_PTGOU_TR_25,1,0
A,B_SEPT21-TB06-Samedi-03,15540945,Porte Gouesnou,,0,,A_0_A0024_B0EEA2CA0B0B65C14C9466F33F0A3F02_PTPLZ_TA_PTGOU_TR_25,1,0
A,B_SEPT21-TB06-Samedi-03,15540946,Porte Gouesnou,,0,,A_0_A0024_B0EEA2CA0B0B65C14C9466F33F0A3F02_PTPLZ_TA_PTGOU_TR_25,1,0
A,B_SEPT21-TB06-Samedi-03,15540947,Porte Gouesnou,,0,,A_0_A0024_B0EEA2CA0B0B65C14C9466F33F0A3F02_PTPLZ_TA_PTGOU_TR_25,1,0
A,B_SEPT21-TB06-Samedi-03,15540948,Porte Gouesnou,,0,,A_0_A0024_B0EEA2CA0B0B65C14C9466F33F0A3F02_PTPLZ_TA_PTGOU_TR_25,1,0
A,B_SEPT21-TB06-Samedi-03,15540949,Porte Gouesnou,,0,,A_0_A0024_B0EEA2CA0B0B65C14C9466F33F0A3F02_PTPLZ_TA_PTGOU_TR_25,1,0
A,B_SEPT21-TB06-Samedi-03,15540950,Porte Gouesnou,,0,,A_0_A0024_B0EEA2CA0B0B65C14C9466F33F0A3F02_PTPLZ_TA_PTGOU_TR_25,1,0
A,B_SEPT21-TB06-Samedi-03,15540951,Porte Gouesnou,,0,,A_0_A0024_B0EEA2CA0B0B65C14C9466F33F0A3F02_PTPLZ_TA_PTGOU_TR_25,1,0
A,B_SEPT21-TB06-Samedi-03,15540952,Porte Gouesnou,,0,,A_0_A0024_B0EEA2CA0B0B65C14C9466F33F0A3F02_PTPLZ_TA_PTGOU_TR_25,1,0
A,B_SEPT21-TB06-Samedi-03,15540953,Porte Gouesnou,,0,,A_0_A0024_B0EEA2CA0B0B65C14C9466F33F0A3F02_PTPLZ_TA_PTGOU_TR_25,1,0
A,B_SEPT21-TB06-Samedi-03,15540954,Porte Gouesnou,,0,,A_0_A0024_B0EEA2CA0B0B65C14C9466F33F0A3F02_PTPLZ_TA_PTGOU_TR_25,1,0
A,B_SEPT21-TB06-Samedi-03,15540955,Porte Gouesnou,,0,,A_0_A0024_B0EEA2CA0B0B65C14C9466F33F0A3F02_PTPLZ_TA_PTGOU_TR_25,1,0
A,B_SEPT21-TB06-Samedi-03,15540956,Porte Gouesnou,,0,,A_0_A0024_B0EEA2CA0B0B65C14C9466F33F0A3F02_PTPLZ_TA_PTGOU_TR_25,1,0
A,B_SEPT21-TB06-Samedi-03,15540957,Porte Gouesnou,,0,,A_0_A0024_B0EEA2CA0B0B65C14C9466F33F0A3F02_PTPLZ_TA_PTGOU_TR_25,1,0
A,B_SEPT21-TB06-Samedi-03,15540958,Porte Gouesnou,,0,,A_0_A0024_B0EEA2CA0B0B65C14C9466F33F0A3F02_PTPLZ_TA_PTGOU_TR_25,1,0
A,B_SEPT21-TB06-Samedi-03,15540959,Porte Gouesnou,,0,,A_0_A0024_B0EEA2CA0B0B65C14C9466F33F0A3F02_PTPLZ_TA_PTGOU_TR_25,1,0
A,B_SEPT21-TB06-Samedi-03,15540960,Porte Gouesnou,,0,,A_0_A0024_B0EEA2CA0B0B65C14C9466F33F0A3F02_PTPLZ_TA_PTGOU_TR_25,1,0
A,B_SEPT21-TB06-Samedi-03,15540961,Porte Gouesnou,,0,,A_0_A0024_B0EEA2CA0B0B65C14C9466F33F0A3F02_PTPLZ_TA_PTGOU_TR_25,1,0
A,B_SEPT21-TB06-Samedi-03,15540962,Porte Gouesnou,,0,,A_0_A0024_B0EEA2CA0B0B65C14C9466F33F0A3F02_PTPLZ_TA_PTGOU_TR_25,1,0
A,B_SEPT21-TB06-Samedi-03,15540963,Porte Gouesnou,,0,,A_0_A0024_B0EEA2CA0B0B65C14C9466F33F0A3F02_PTPLZ_TA_PTGOU_TR_25,1,0
A,B_SEPT21-TB06-Samedi-03,15540964,Porte Gouesnou,,0,,A_0_A0024_B0EEA2CA0B0B65C14C9466F33F0A3F02_PTPLZ_TA_PTGOU_TR_25,1,0
A,B_SEPT21-TB06-Samedi-03,15540965,Porte Gouesnou,,0,,A_0_A0024_B0EEA2CA0B0B65C14C9466F33F0A3F02_PTPLZ_TA_PTGOU_TR_25,1,0
A,B_SEPT21-TB06-Samedi-03,15540966,Porte Gouesnou,,0,,A_0_A0024_B0EEA2CA0B0B65C14C9466F33F0A3F02_PTPLZ_TA_PTGOU_TR_25,1,0
A,B_SEPT21-TB06-Samedi-03,15540967,Porte Gouesnou,,0,,A_0_A0024_B0EEA2CA0B0B65C14C9466F33F0A3F02_PTPLZ_TA_PTGOU_TR_25,1,0
A,B_SEPT21-TB06-Samedi-03,15540968,Porte Gouesnou,,0,,A_0_A0024_B0EEA2CA0B0B65C14C9466F33F0A3F02_PTPLZ_TA_PTGOU_TR_25,1,0
A,B_SEPT21-TB06-Samedi-03,15540969,Porte Gouesnou,,0,,A_0_A0024_B0EEA2CA0B0B65C14C9466F33F0A3F02_PTPLZ_TA_PTGOU_TR_25,1,0
A,B_SEPT21-TB06-Samedi-03,15540970,Porte Gouesnou,,0,,A_0_A0024_B0EEA2CA0B0B65C14C9466F33F0A3F02_PTPLZ_TA_PTGOU_TR_25,1,0
A,B_SEPT21-TB06-Samedi-03,15540990,Porte Gouesnou,,0,,A_0_A0024_B0EEA2CA0B0B65C14C9466F33F0A3F02_PTPLZ_TA_PTGOU_TR_25,1,0
A,B_SEPT21-TB06-Samedi-03,15540991,Porte Gouesnou,,0,,A_0_A0024_B0EEA2CA0B0B65C14C9466F33F0A3F02_PTPLZ_TA_PTGOU_TR_25,1,0
A,B_SEPT21-TB06-Samedi-03,15540992,Porte Gouesnou,,0,,A_0_A0024_B0EEA2CA0B0B65C14C9466F33F0A3F02_PTPLZ_TA_PTGOU_TR_25,1,0
A,B_SEPT21-TB06-Samedi-03,15540993,Porte Gouesnou,,0,,A_0_A0024_B0EEA2CA0B0B65C14C9466F33F0A3F02_PTPLZ_TA_PTGOU_TR_25,1,0
A,B_SEPT21-TB06-Samedi-03,15540994,Porte Gouesnou,,0,,A_0_A0024_B0EEA2CA0B0B65C14C9466F33F0A3F02_PTPLZ_TA_PTGOU_TR_25,1,0
A,B_SEPT21-TB06-Samedi-03,15540995,Porte Gouesnou,,0,,A_0_A0024_B0EEA2CA0B0B65C14C9466F33F0A3F02_PTPLZ_TA_PTGOU_TR_25,1,0
A,B_SEPT21-TB06-Samedi-03,15540996,Porte Gouesnou,,0,,A_0_A0024_B0EEA2CA0B0B65C14C9466F33F0A3F02_PTPLZ_TA_PTGOU_TR_25,1,0
A,B_SEPT21-TB06-Samedi-03,15540997,Porte Gouesnou,,0,,A_0_A0024_B0EEA2CA0B0B65C14C9466F33F0A3F02_PTPLZ_TA_PTGOU_TR_25,1,0
A,B_SEPT21-TB06-Samedi-03,15540998,Porte Gouesnou,,0,,A_0_A0024_B0EEA2CA0B0B65C14C9466F33F0A3F02_PTPLZ_TA_PTGOU_TR_25,1,0
A,B_SEPT21-TB06-Samedi-03,15540999,Porte Gouesnou,,0,,A_0_A0024_B0EEA2CA0B0B65C14C9466F33F0A3F02_PTPLZ_TA_PTGOU_TR_25,1,0
A,B_SEPT21-TB06-Samedi-03,15541000,Porte Gouesnou,,0,,A_0_A0024_B0EEA2CA0B0B65C14C9466F33F0A3F02_PTPLZ_TA_PTGOU_TR_25,1,0
A,B_SEPT21-TB06-Samedi-03,15541169,Porte Gouesnou,,0,,A_0_A0024_B0EEA2CA0B0B65C14C9466F33F0A3F02_PTPLZ_TA_PTGOU_TR_25,1,0
A,B_SEPT21-TB06-Samedi-03,15545942,Porte Gouesnou,,0,,A_0_A0024_B0EEA2CA0B0B65C14C9466F33F0A3F02_PTPLZ_TA_PTGOU_TR_25,1,0
A,B_SEPT21-TB06-Samedi-03,15545943,Porte Gouesnou,,0,,A_0_A0024_B0EEA2CA0B0B65C14C9466F33F0A3F02_PTPLZ_TA_PTGOU_TR_25,1,0
A,B_SEPT21-TB06-Samedi-03,15545971,Porte Gouesnou,,0,,A_0_A0024_B0EEA2CA0B0B65C14C9466F33F0A3F02_PTPLZ_TA_PTGOU_TR_25,1,0
A,B_SEPT21-TB06-Samedi-03,15545974,Porte Gouesnou,,0,,A_0_A0024_B0EEA2CA0B0B65C14C9466F33F0A3F02_PTPLZ_TA_PTGOU_TR_25,1,0
A,B_SEPT21-TB06-Samedi-03,15545975,Porte Gouesnou,,0,,A_0_A0024_B0EEA2CA0B0B65C14C9466F33F0A3F02_PTPLZ_TA_PTGOU_TR_25,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151387,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151389,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151390,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151391,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151392,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151393,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151394,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151395,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151396,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151397,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151398,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151399,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151400,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151401,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151402,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151403,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151404,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151405,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151406,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151407,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151408,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151409,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151410,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151411,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151412,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151413,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151414,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151415,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151451,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151452,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151453,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151454,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151455,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151456,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151457,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151458,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151459,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151460,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151461,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151462,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151463,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151464,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151465,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151466,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151467,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151468,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151469,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151470,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151471,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151472,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151473,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151474,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151475,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151476,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151477,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151478,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151479,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151480,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151481,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151482,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151483,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151484,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151485,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151486,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151487,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151488,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151489,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151490,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151563,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151564,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151565,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151566,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151567,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151568,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151569,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151570,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151571,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151572,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151573,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151574,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151575,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151576,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151577,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151578,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151579,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151580,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151581,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151582,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151583,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151584,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151585,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
C,TEL_JANV21-CA01-Jeudi-00,15151586,Jean Moulin,,0,,C_0_C0004_2228EFE38E785BE000C7A0F72D91E5DA_ATELIERS_J.MOULIN_2,1,0
